year,country_of_production,port_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","GERMANY","EUROPEAN UNION","149.1","22365"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","COLOMBIA","COLOMBIA","145.26932","234648.65"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDONESIA","INDONESIA","144.36","123797.75"
"2015","ARGENTINA","CLORINDA","ALGODONERA AVELLANEDA S.A. X","VICENTIN","PARAGUAY","PARAGUAY","143.32","153128.43"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","MOROCCO","MOROCCO","142.89","113405.34999999999"
"2015","ARGENTINA","BUENOS AIRES","HILADO SA.","HILADO SA.","NETHERLANDS","EUROPEAN UNION","139.9366","141143.67"
"2015","ARGENTINA","BUENOS AIRES","RODAMIENTOS IRIONDO S.R.L.","RODAMIENTOS IRIONDO S.R.L.","VIETNAM","VIETNAM","136.04","108015.76"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","URUGUAY","URUGUAY","135.665","306448.66"
"2015","ARGENTINA","BUENOS AIRES","BURATOVICH HERMANOS S.A.C.A.F.I.T.","BURATOVICH HERMANOS S.A.C.A.F.I.T.","INDONESIA","INDONESIA","131.05","118469.2"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","JAPAN","JAPAN","130.305","120183.04"
"2015","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","UNITED STATES","UNITED STATES","130.1","32525"
"2015","ARGENTINA","ROSARIO","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","130","32500"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","INDONESIA","INDONESIA","128.13","101691.66"
"2015","ARGENTINA","BUENOS AIRES","BUYATTI SAICA","BUYATTI SAICA","COLOMBIA","COLOMBIA","126.65","116138.3"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","MALAYSIA","MALAYSIA","126.5","100397.99"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","126.5","30992.5"
"2015","ARGENTINA","CAMPANA","M S U S A","M S U S A","SOUTH KOREA","SOUTH KOREA","126.5","30992.5"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","INDONESIA","INDONESIA","126.02000000000001","107788.5"
"2015","ARGENTINA","BUENOS AIRES","M S U S A","M S U S A","COLOMBIA","COLOMBIA","125.41","112872.91999999998"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","BRAZIL","BRAZIL","125","26250"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","CHINA (MAINLAND)","CHINA (MAINLAND)","125","18750"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","TAIWAN","TAIWAN","122.82","110238.13"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","CHINA (MAINLAND)","CHINA (MAINLAND)","120.52","18078"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","120.05415","119715.57"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","CHINA (HONG KONG)","CHINA (HONG KONG)","120","28200"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","SPAIN","EUROPEAN UNION","120","103176"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","TURKEY","TURKEY","116.41","100089.32"
"2015","ARGENTINA","SANTA FE","CHAPERO A OMAR MARCOS Y EDUARDO S H","CHAPERO A OMAR MARCOS Y EDUARDO S H","URUGUAY","URUGUAY","114.64","15017.84"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","114.35000000000001","27444"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","111.94900000000001","21268.6"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","ITALY","EUROPEAN UNION","101.9","80872.94"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","SINGAPORE","SINGAPORE","101.88","87596.43"
"2015","ARGENTINA","BUENOS AIRES","ROTAM DE ARGENTINA AGROQUIMICA SRL","ROTAM DE ARGENTINA AGROQUIMICA SRL","INDONESIA","INDONESIA","101.74000000000001","80746.97"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","THAILAND","THAILAND","101.23","80341.19"
"2015","ARGENTINA","CAMPANA","M S U S A","M S U S A","UNITED STATES","UNITED STATES","101.12","24774.4"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","TAIWAN","TAIWAN","101.04","96897.46"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","COLOMBIA","COLOMBIA","100.80000000000001","86667.84"
"2015","ARGENTINA","BAHIA BLANCA","COINGRA S A","COINGRA S A","CHILE","CHILE","100.66","10066"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","CHINA (HONG KONG)","CHINA (HONG KONG)","100","85980"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","ITALY","EUROPEAN UNION","99.96000000000001","91480.86"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","JAPAN","JAPAN","99.56500000000001","64712.94"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","INDONESIA","INDONESIA","98.66","84827.28"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","THAILAND","THAILAND","97.68","77524.70999999999"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","THAILAND","THAILAND","97.2","85710.96"
"2015","ARGENTINA","BUENOS AIRES","INVERSIONES PRIVADAS DEL NORTE S A","INVERSIONES PRIVADAS DEL NORTE S A","VIETNAM","VIETNAM","95","85880"
"2015","ARGENTINA","BUENOS AIRES","PILAGA SOCIEDAD ANONIMA GANADERA","PILAGA SOCIEDAD ANONIMA GANADERA","TURKEY","TURKEY","93.07000000000001","96420.52"
"2015","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","INDONESIA","INDONESIA","92.72","136956.7"
"2015","ARGENTINA","BUENOS AIRES","PILAGA SOCIEDAD ANONIMA GANADERA","PILAGA SOCIEDAD ANONIMA GANADERA","SPAIN","EUROPEAN UNION","92","95312"
"2015","ARGENTINA","BUENOS AIRES","INVERSIONES PRIVADAS DEL NORTE S A","INVERSIONES PRIVADAS DEL NORTE S A","THAILAND","THAILAND","91.79","72881.26"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","INDONESIA","INDONESIA","89.63","77062.98"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","TURKEY","TURKEY","88.35900000000001","54075.21"
"2015","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","COLOMBIA","COLOMBIA","84","16548"
"2015","ARGENTINA","SAN LORENZO","ALIMENTOS Y FORRAJES S A","ALIMENTOS Y FORRAJES S A","URUGUAY","URUGUAY","83.4","14178"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","SINGAPORE","SINGAPORE","77.82000000000001","61761.84"
"2015","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","JAPAN","JAPAN","75","13725"
"2015","ARGENTINA","BUENOS AIRES","SONY ARGENTINA SA.","SONY ARGENTINA SA.","COLOMBIA","COLOMBIA","73.85000000000001","63496.23"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","JAPAN","JAPAN","72.52000000000001","62351.97"
"2015","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","VIETNAM","VIETNAM","69.10000000000001","68552.04"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","SOUTH KOREA","SOUTH KOREA","68.4","72381.42000000001"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","SOUTH KOREA","SOUTH KOREA","68.03","53992.69"
"2015","ARGENTINA","BUENOS AIRES","HILADO SA.","HILADO SA.","PORTUGAL","EUROPEAN UNION","67.8649","63843.15"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","SOUTH KOREA","SOUTH KOREA","67.82000000000001","59806.39"
"2015","ARGENTINA","MENDOZA","HILADO SA.","HILADO SA.","CHILE","CHILE","67.5027","66038.56"
"2015","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","CHILE","CHILE","62.866666038","49258.2"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","CHINA (MAINLAND)","CHINA (MAINLAND)","53.77","35562.4"
"2015","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","PORTUGAL","EUROPEAN UNION","51.27","54536.92"
"2015","ARGENTINA","BUENOS AIRES","SOGICO SA","SOGICO SA","INDIA","INDIA","51.2","44021.25"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","ITALY","EUROPEAN UNION","50.44","40032.21"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","CHINA (HONG KONG)","CHINA (HONG KONG)","50","41887.5"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","CHINA (MAINLAND)","CHINA (MAINLAND)","48.92","43678.71"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","INDIA","INDIA","48.84","38762.35"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","CHINA (HONG KONG)","CHINA (HONG KONG)","48.65","41829.27"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","LUXEMBOURG","EUROPEAN UNION","48.572","33463.19"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","48","8784"
"2015","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","INDIA","INDIA","47.96","38063.740000000005"
"2015","ARGENTINA","BUENOS AIRES","SAFICO SA","SAFICO SA","MOROCCO","MOROCCO","46.43","45038.21"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","JAPAN","JAPAN","46.26","39773.89"
"2015","ARGENTINA","BUENOS AIRES","M S U S A","M S U S A","SOUTH KOREA","SOUTH KOREA","45.660000000000004","37989.12"
"2015","ARGENTINA","BUENOS AIRES","RODAMIENTOS IRIONDO S.R.L.","RODAMIENTOS IRIONDO S.R.L.","TURKEY","TURKEY","45.150000000000006","35849.1"
"2015","ARGENTINA","CAMPANA","AGRONEGOCIOS JEWELL S R L","AGRONEGOCIOS JEWELL S R L","SINGAPORE","SINGAPORE","43.18","7901.94"
"2015","ARGENTINA","BUENOS AIRES","M S U S A","M S U S A","INDIA","INDIA","41.59","41260.19"
"2015","ARGENTINA","BUENOS AIRES","TIPOITI SATIC.","TIPOITI SATIC.","UNITED STATES","UNITED STATES","39.621","39621.2"
"2015","ARGENTINA","BUENOS AIRES","INTERNATIONAL STAR S A","INTERNATIONAL STAR S A","OMAN","OMAN","36.5","8030"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","BELGIUM","EUROPEAN UNION","36.000099999999996","33660.09"
"2015","ARGENTINA","CLORINDA","CHAPERO A OMAR MARCOS Y EDUARDO S H","CHAPERO A OMAR MARCOS Y EDUARDO S H","PARAGUAY","PARAGUAY","29","4263"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","LUXEMBOURG","EUROPEAN UNION","26.298000000000002","18262.65"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","INDONESIA","INDONESIA","26.2315","18215.77"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","VIETNAM","VIETNAM","25.71","20404.74"
"2015","ARGENTINA","BUENOS AIRES","ENRIQUE M.BAYA CASAL S.A.","ENRIQUE M.BAYA CASAL S.A.","CHINA (HONG KONG)","CHINA (HONG KONG)","24.96","19809.75"
"2015","ARGENTINA","LA RIOJA","LARTEX S.R.L.","LARTEX S.R.L.","CHILE","CHILE","24.263","28047.57"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","SOUTH AFRICA","SOUTH AFRICA","24.2","19206.58"
"2015","ARGENTINA","BUENOS AIRES","INTERNATIONAL STAR S A","INTERNATIONAL STAR S A","UNITED STATES","UNITED STATES","24.11663","23667.1"
"2015","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","TAIWAN","TAIWAN","23.88","15793.76"
"2015","ARGENTINA","CLORINDA","UNKNOWN","UNKNOWN","PARAGUAY","PARAGUAY","23.85","22609.28"
"2015","ARGENTINA","BUENOS AIRES","TECOTEX S.A.C.I.F.I.Y A. X","TECOTEX S.A.C.I.F.I.Y A. X","THAILAND","THAILAND","23.17","19410.67"
"2015","ARGENTINA","BUENOS AIRES","ROTAM DE ARGENTINA AGROQUIMICA SRL","ROTAM DE ARGENTINA AGROQUIMICA SRL","SINGAPORE","SINGAPORE","23","25352.9"
"2015","ARGENTINA","BUENOS AIRES","S A PASTORIL SANTIAGUENA","S A PASTORIL SANTIAGUENA","SOUTH KOREA","SOUTH KOREA","22.89","24096.07"
"2015","ARGENTINA","BUENOS AIRES","ALFATRADE S.A.","ALFATRADE S.A.","INDIA","INDIA","22.54","17889.1"
"2015","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","16.7848","38284.630000000005"
"2015","ARGENTINA","EZEIZA","BAYER S.A.","BAYER","UNITED STATES","UNITED STATES","10.04088","1907.7600000000002"
"2015","ARGENTINA","BUENOS AIRES","DISTRINANDO S.A.","DISTRINANDO S.A.","GERMANY","EUROPEAN UNION","0.22","218.24"
"2015","ARGENTINA","EZEIZA","ALGODONERA DEL VALLE S.A.","ALGODONERA DEL VALLE S.A.","FRANCE","EUROPEAN UNION","0.053000000000000005","56.79"
"2015","ARGENTINA","EZEIZA","BAYER S.A.","BAYER","BELGIUM","EUROPEAN UNION","0.03574","142.96"
"2015","ARGENTINA","BUENOS AIRES","DELGA S.A.I.C.Y F. X","DELGA S.A.I.C.Y F. X","BOLIVIA","BOLIVIA","0.0233","60.81"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","BOLIVIA","BOLIVIA","0.012","25.55"
"2015","ARGENTINA","BUENOS AIRES","DELGA S.A.I.C.Y F. X","DELGA S.A.I.C.Y F. X","CHILE","CHILE","0.006","14.7"
"2016","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","PARAGUAY","PARAGUAY","9485.78","1185722.5"
"2016","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","SOUTH KOREA","SOUTH KOREA","7798.779999999999","1870653.2999999998"
"2016","ARGENTINA","CAMPANA","INTERNATIONAL STAR S A","INTERNATIONAL STAR S A","SAUDI ARABIA","SAUDI ARABIA","6507.255","1890276.6300000001"
"2016","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","BRAZIL","BRAZIL","4788.790000000001","989937.39"
"2016","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SINGAPORE","SINGAPORE","4729.79","6535467.859999999"
"2016","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SOUTH KOREA","SOUTH KOREA","4204.960000000001","930096.1600000001"
"2016","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","UNITED STATES","UNITED STATES","3896.08","840342.92"
"2016","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","URUGUAY","URUGUAY","3839.48","848525.0799999998"
"2016","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","CHINA (HONG KONG)","CHINA (HONG KONG)","3496.03","4697871.79"
"2016","ARGENTINA","SANTA FE","ALGODONERA AVELLANEDA S.A. X","VICENTIN","URUGUAY","URUGUAY","3157.3999999999996","394675"
"2016","ARGENTINA","CAMPANA","SOGICO SA","SOGICO SA","SOUTH KOREA","SOUTH KOREA","2952.37","817486.1699999999"
"2016","ARGENTINA","ROSARIO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","BRAZIL","BRAZIL","2821.0899999999997","3570898.84"
"2016","ARGENTINA","UNKNOWN PORT ARGENTINA","CORPORACION RIO LUJAN S.A.","CORPORACION RIO LUJAN S.A.","CHILE","CHILE","2805.75821","423068.96"
"2016","ARGENTINA","SANTA FE","LAS TACUARITAS MANDATARIA SOCIEDAD DE RESPONSABILIDAD L","LAS TACUARITAS MANDATARIA SOCIEDAD DE RESPONSABILIDAD L","URUGUAY","URUGUAY","2800","350000"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SOUTH KOREA","SOUTH KOREA","2762.5200000000004","592152.8999999999"
"2016","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","2729.605","651476.49"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SPAIN","EUROPEAN UNION","2541.414","3529198.21"
"2016","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","INDONESIA","INDONESIA","2468.8329999999996","1909079.75"
"2016","ARGENTINA","BUENOS AIRES","DE PAMPHILIS HNOS S R L","DE PAMPHILIS HNOS S R L","SINGAPORE","SINGAPORE","2451.2300000000005","3062014.76"
"2016","ARGENTINA","CAMPANA","MINERA DEL NORTE S A","MINERA DEL NORTE S A","MALAYSIA","MALAYSIA","2329.03","560950.57"
"2016","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","UNITED STATES","UNITED STATES","2268.78","476443.8"
"2016","ARGENTINA","CAMPANA","MINERA DEL NORTE S A","MINERA DEL NORTE S A","SOUTH KOREA","SOUTH KOREA","2247.3500000000004","562051.8099999999"
"2016","ARGENTINA","CAMPANA","MINERA DEL NORTE S A","MINERA DEL NORTE S A","CHINA (HONG KONG)","CHINA (HONG KONG)","2200.79","547173.6799999999"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","COLOMBIA","COLOMBIA","1893.978","2658675.1500000004"
"2016","ARGENTINA","SANTA FE","CARGILL SACI.","CARGILL","URUGUAY","URUGUAY","1890.756","931467.49"
"2016","ARGENTINA","BUENOS AIRES","MINERA DEL NORTE S A","MINERA DEL NORTE S A","SINGAPORE","SINGAPORE","1783.4","1182704.08"
"2016","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","SOUTH KOREA","SOUTH KOREA","1725.48","381331.08"
"2016","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDONESIA","INDONESIA","1711.3225000000002","2023460.2299999997"
"2016","ARGENTINA","CAMPANA","GOLONDRINA TRADING S R L","GOLONDRINA TRADING S R L","BRAZIL","BRAZIL","1675.28","289862.31000000006"
"2016","ARGENTINA","SAN LUIS","LA CHITA S R L","LA CHITA S R L","CHILE","CHILE","1669.92","245373.88"
"2016","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","SOUTH KOREA","SOUTH KOREA","1645.55","380861.6"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SPAIN","EUROPEAN UNION","1626.92","341653.19999999995"
"2016","ARGENTINA","CAMPANA","GRUPO ADN S A","GRUPO ADN S A","SAUDI ARABIA","SAUDI ARABIA","1612.42","422775.9"
"2016","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","1527","326778"
"2016","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","COLOMBIA","COLOMBIA","1522.2","1683862.07"
"2016","ARGENTINA","BUENOS AIRES","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","UNION AGRICOLA DE AVELLANEDA COOPERATIVA LTDA","COLOMBIA","COLOMBIA","1485.9","1884876.12"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","COLOMBIA","COLOMBIA","1468.3970000000002","1928991.38"
"2016","ARGENTINA","ROSARIO","MINERA DEL NORTE S A","MINERA DEL NORTE S A","URUGUAY","URUGUAY","1457.94","320746.8"
"2016","ARGENTINA","BUENOS AIRES","M S U S A","M S U S A","INDONESIA","INDONESIA","1407.9699999999998","1799287.05"
"2016","ARGENTINA","BUENOS AIRES","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SINGAPORE","SINGAPORE","1398.432","1557124.4"
"2016","ARGENTINA","ROSARIO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","TURKEY","TURKEY","1393.3","1825863.8399999999"
"2016","ARGENTINA","SANTA FE","VICENTIN SAIC.","VICENTIN","PARAGUAY","PARAGUAY","1350","168750"
"2016","ARGENTINA","SAN LORENZO","CARGILL SACI.","CARGILL","SOUTH AFRICA","SOUTH AFRICA","1333.33332","930000"
"2016","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","MALAYSIA","MALAYSIA","1296.6499999999996","1251676.93"
"2016","ARGENTINA","CAMPANA","SCOULAR ARGENTINA S R L","SCOULAR ARGENTINA S R L","SOUTH KOREA","SOUTH KOREA","1267.98","331576.79000000004"
"2016","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","INDIA","INDIA","1245.6640000000002","1333786.3300000003"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","INDONESIA","INDONESIA","1234.6209999999999","1564397.1600000001"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SINGAPORE","SINGAPORE","1228.1280000000002","1724169.55"
"2016","ARGENTINA","BUENOS AIRES","ALGODONERA AVELLANEDA S.A. X","VICENTIN","INDONESIA","INDONESIA","1191.25","1651830.0799999998"
"2016","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","SAUDI ARABIA","SAUDI ARABIA","1169.46","300464.66"
"2016","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","SOUTH KOREA","SOUTH KOREA","1118.48","248689.27"
"2016","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","SINGAPORE","SINGAPORE","1112.31","1445940.8699999999"
"2016","ARGENTINA","CAMPANA","MINERA DEL NORTE S A","MINERA DEL NORTE S A","JAPAN","JAPAN","1107.7","291009.48"
"2016","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","TURKEY","TURKEY","1104.7399999999998","1170433.78"
"2016","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","CHINA (MAINLAND)","CHINA (MAINLAND)","1076.91","274927.43"
"2016","ARGENTINA","BUENOS AIRES","DE PAMPHILIS HNOS S R L","DE PAMPHILIS HNOS S R L","COLOMBIA","COLOMBIA","1069.76","1257301.42"
"2016","ARGENTINA","ROSARIO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","URUGUAY","URUGUAY","1056.58","1463278.9199999997"
"2016","ARGENTINA","SANTA FE","UNKNOWN","UNKNOWN","SPAIN","EUROPEAN UNION","1008","205632"
"2016","ARGENTINA","SANTA FE","VICENTIN SAIC.","VICENTIN","URUGUAY","URUGUAY","973.14","121642.5"
"2016","ARGENTINA","CAMPANA","MINERA DEL NORTE S A","MINERA DEL NORTE S A","SPAIN","EUROPEAN UNION","972.82","233476.8"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","SINGAPORE","SINGAPORE","972.38","221681.47999999998"
"2016","ARGENTINA","MENDOZA","COMPANIA ARGENTINA DE GRANOS S.A.","COMPANIA ARGENTINA DE GRANOS S.A.","CHILE","CHILE","959.52","158264.85"
"2016","ARGENTINA","BUENOS AIRES","DE PAMPHILIS HNOS S R L","DE PAMPHILIS HNOS S R L","INDONESIA","INDONESIA","953.24","1219746.77"
"2016","ARGENTINA","BUENOS AIRES","INCOTEX SRL","INCOTEX SRL","TURKEY","TURKEY","947.5029999999999","618972.3500000001"
"2016","ARGENTINA","UNKNOWN PORT ARGENTINA","CORPORACION RIO LUJAN S.A.","CORPORACION RIO LUJAN S.A.","URUGUAY","URUGUAY","921.869","132397.78"
"2016","ARGENTINA","SAN LORENZO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","SOUTH AFRICA","SOUTH AFRICA","888.88888","652000"
"2016","ARGENTINA","ROSARIO","SACEIF LOUIS DREYFUS Y CIA LTDA","LOUIS DREYFUS","TURKEY","TURKEY","871.5340000000001","1108007.6800000002"
"2016","ARGENTINA","SAN LORENZO","VICENTIN SAIC.","VICENTIN","AUSTRALIA","AUSTRALIA","833.3333250000001","608625"
"2016","ARGENTINA","SAN LORENZO","VICENTIN SAIC.","VICENTIN","SOUTH AFRICA","SOUTH AFRICA","833.3333250000001","608625"
"2016","ARGENTINA","SAN LORENZO","BUYATTI SAICA","BUYATTI SAICA","SOUTH AFRICA","SOUTH AFRICA","833.3333250000001","622500"
"2016","ARGENTINA","ROSARIO","ALFALFA Y FORRAJE DE LA PATAGONIA S A","ALFALFA Y FORRAJE DE LA PATAGONIA S A","BRAZIL","BRAZIL","832","133120"
"2016","ARGENTINA","ROSARIO","ALGODONERA AVELLANEDA S.A. X","VICENTIN","INDONESIA","INDONESIA","816.3199999999999","1237492.19"
"2016","ARGENTINA","SANTA FE","SOCIEDAD COMERCIAL DEL SUR S A","SOCIEDAD COMERCIAL DEL SUR S A","SOUTH KOREA","SOUTH KOREA","758.98","137537.91999999998"
